#{"t_start": 1762758597.0535116, "env_id": "None"}
r,l,t
-148.46437,9,41.33315
-237.58984,29,41.386598
-130.85837,12,41.400359
-352.37656,52,41.414639
-84.17644,17,41.436324
-276.68176,23,41.473061
-556.68994,78,41.514029
-427.29825,49,41.610968
-371.2964,23,41.64877
-105.92691,37,41.675
-269.8051,31,41.675
-413.4263,36,41.675
-131.90521,13,41.699771
-314.4559,56,41.717229
-171.68213,9,41.717229
-193.41245,7,41.732123
-112.25095,10,41.754436
-170.54628,7,41.7702
-146.53873,12,41.839263
-258.14066,46,41.882833
-546.95404,62,41.912133
-255.84334,27,41.912133
-251.68576,7,41.951497
-183.43999,23,41.963948
-221.78561,21,41.994159
-341.6959,30,41.994159
-173.51399,7,42.008039
-260.70337,6,42.035899
-110.9141,26,42.070129
-237.00563,14,42.100878
-324.61542,55,42.116416
-168.77144,22,42.130249
-108.1084,12,42.151996
-327.80167,24,42.153285
-433.61258,38,42.153285
-126.62906,11,42.180593
-98.65002,12,42.19981
-156.33713,8,42.19981
-197.13435,6,42.231399
-356.60147,48,42.266251
-120.77789,10,42.291319
-173.59521,22,42.372045
-378.7806,24,42.426047
-180.68059,7,42.445967
-152.09042,29,42.460826
-368.44012,88,42.479087
-308.11115,12,42.548794
-210.48718,13,42.591276
-196.82396,11,42.640732
-83.2621,30,42.656806
-281.9514,37,42.670292
-219.4337,6,42.708514
-212.31891,35,42.749882
-515.4827,52,42.750912
-239.1868,26,42.768555
-242.28673,53,42.787024
-87.48277,13,42.802299
-199.51111,9,42.825432
-411.5567,41,42.840836
-116.899895,21,42.854736
-183.80978,8,42.872918
-174.68498,10,42.890846
-207.82053,19,42.917828
-131.39127,25,42.94544
-115.62967,12,42.966635
-214.32036,31,42.983224
-170.24263,18,42.983224
-519.6325,23,43.003046
-192.56012,7,43.026407
-150.21327,27,43.040956
-142.31462,26,43.122222
-140.87634,31,43.139134
-224.19717,25,43.159304
-244.47379,19,43.17796
-203.71246,24,43.202866
-585.90564,27,43.284949
-284.14517,14,43.321058
-492.08923,60,43.345045
-218.43996,29,43.401019
-158.56155,32,43.415969
-555.88684,45,43.457275
-514.9792,70,43.481984
-172.27048,13,43.500504
-166.49606,28,43.52693
-119.87853,11,43.570457
-162.42264,9,43.605151
-279.95837,42,43.647371
-119.58905,14,43.696919
-196.26468,13,43.756869
-225.45876,15,43.778016
-234.4261,63,43.80229
-167.48843,44,43.819285
-476.39215,86,43.858841
-113.44101,12,43.871128
-290.34357,43,43.89744
-224.912,6,43.910641
-287.70154,19,43.931419
-201.96745,20,43.987606
-247.95822,46,43.987606
-169.55583,38,44.009806
-452.1703,21,44.044572
-182.72531,8,44.044572
-236.91827,24,44.0722
-177.38182,18,44.137117
-138.99161,9,44.167286
-91.87184,16,44.167286
-701.36395,67,44.189582
-274.13208,15,44.217876
-151.4788,9,44.247371
-158.05048,10,44.260959
-183.88365,15,44.293076
-96.14101,19,44.425729
-161.59566,8,44.453201
-172.3058,35,44.474304
-530.9722,20,44.474304
-240.69814,5,44.496015
-380.9682,85,44.51515
-220.38507,6,44.547177
-195.19458,29,44.598297
-267.1484,20,44.634793
-132.08357,13,44.634793
-146.8781,33,44.664936
-305.2695,5,44.688024
-159.90005,8,44.731287
-189.72397,30,44.756621
-102.70907,21,44.770546
-180.63089,6,44.809811
-214.7296,23,44.828155
-347.23795,16,44.828155
-521.37714,91,44.858346
-75.13336,22,44.858346
-150.73451,13,44.88409
-108.41989,18,44.929554
-95.37422,16,44.954297
-141.42606,24,44.998961
-196.77078,24,45.019066
-372.4227,25,45.038528
-121.434456,30,45.068837
-289.1125,72,45.107902
-176.72246,12,45.107902
-246.48294,33,45.134544
-148.798,10,45.134544
-103.66393,20,45.134544
-158.87794,16,45.164452
-179.70763,7,45.198359
-125.81213,13,45.234805
-131.78899,16,45.259322
-194.18338,39,45.259322
-134.1701,16,45.259322
-150.38855,11,45.273316
-201.85228,6,45.294686
-165.23137,21,45.363042
-271.41003,6,45.363042
-121.84012,15,45.391454
-857.694,30,45.420876
-154.84326,11,45.449412
-237.07877,8,45.500143
-237.08359,11,45.536228
-139.05382,11,45.646229
-372.66437,22,45.707858
-87.220024,31,45.757518
-329.2458,20,45.80214
-197.7253,29,45.845567
-145.91895,8,45.882128
-218.88568,18,45.976819
-314.08145,35,46.036025
-128.73492,12,46.182271
-313.57693,24,46.182831
-162.26007,21,46.229414
-405.25998,55,46.280044
-408.739,61,46.320913
-281.2842,6,46.367904
-146.35278,13,46.515066
-117.44186,13,46.63588
-572.82635,18,46.63588
-309.40707,37,46.752777
-248.69165,27,46.904265
-135.91006,10,46.983979
-277.07944,54,47.045962
-392.36295,65,47.093191
-162.07388,18,47.158935
-181.8346,6,47.229478
-149.75589,28,47.288844
-350.19354,7,47.338574
-112.10286,14,47.416089
-130.26859,21,47.472015
-215.38017,33,47.522549
-150.41528,11,47.587867
-221.38344,52,47.647278
-85.370346,21,47.715973
-183.8959,8,47.774541
-128.42624,12,47.819041
-222.1836,8,47.87439
-373.13657,23,47.940241
-206.69337,27,47.997309
-198.36601,6,48.081007
-128.44133,11,48.147754
-128.96333,17,48.212844
-156.35742,21,48.338906
-117.93162,15,48.339903
-359.79224,26,48.388608
-136.9958,9,48.448178
-88.25972,18,48.539968
-482.55606,37,48.539968
-184.79794,12,48.642747
-146.89085,13,48.720264
-221.44096,26,48.767411
-101.1647,13,48.844334
-245.92778,21,48.899284
-165.67589,43,48.976296
-169.44632,8,49.085059
-211.9609,14,49.144176
-282.97922,14,49.186881
-141.55966,10,49.343005
-123.1572,21,49.401629
-236.28088,19,49.468216
-219.22333,6,49.561141
-310.90735,44,49.602551
-232.52959,21,49.648173
-192.47617,25,49.705003
-138.86963,10,49.813964
-342.81714,20,49.865097
-246.39275,24,50.081234
-142.88908,22,50.133726
-265.52945,23,50.244788
-198.73903,32,50.289113
-440.8136,83,50.289113
-688.5975,76,50.374805
-338.59076,47,50.375524
-116.11369,29,50.415946
-152.14069,8,50.465283
-184.6169,9,50.563539
-108.470024,14,50.603895
-144.3627,9,50.649357
-122.40343,13,50.700396
-110.86085,27,50.765744
-227.01604,9,50.893158
-77.72201,25,50.981024
-235.6804,8,51.066801
-152.01286,46,51.135576
-250.38126,38,51.188986
-121.66798,25,51.238043
-139.49107,21,51.239046
-152.65718,10,51.319413
-362.26767,30,51.319413
-213.87993,8,51.398208
-175.50873,7,51.483039
-164.11644,11,51.483039
-130.74875,19,51.576871
-283.34296,27,51.612559
-291.79752,50,51.712859
-127.37822,12,51.712859
-123.34517,10,51.767892
-226.39676,5,51.815545
-98.38603,31,51.926006
-203.73259,7,51.927006
-125.87741,38,51.967138
-164.0734,26,52.00725
-144.30826,9,52.119576
-183.62799,19,52.179094
-130.8832,10,52.246153
-383.98962,25,52.30532
-118.458496,13,52.306522
-135.16902,13,52.360086
-233.76155,44,52.432587
-324.53696,14,52.520884
-120.92571,14,52.632333
-195.79584,6,52.696102
-282.62784,55,52.841239
-208.99496,30,52.914304
-140.0117,29,52.994409
-183.34906,30,53.060735
-130.08772,13,53.060735
-195.67107,7,53.137739
-122.88384,11,53.271279
-348.84964,23,53.328152
-228.1964,36,53.408755
-126.91531,13,53.454044
-195.60255,8,53.493938
-173.21718,19,53.522881
-196.71335,16,53.522881
-109.56067,18,53.560751
-173.3717,54,53.658895
-133.72348,11,53.65989
-88.38823,16,53.771325
-374.88593,25,53.771325
-92.49307,16,53.812432
-125.93309,10,53.851416
-222.26035,17,53.898113
-180.3192,16,54.119078
-172.6608,15,54.185072
-354.0996,37,54.339196
-196.42422,46,54.411229
-102.379425,21,54.514349
-187.95064,15,54.654797
-480.9511,69,54.722558
-162.08958,17,54.778806
-131.1165,11,54.910241
-199.27667,19,54.967203
-530.1943,56,55.008964
-261.0203,59,63.126963
-208.30771,6,63.16623
-196.67282,6,63.210305
-491.72784,64,63.271241
-340.99747,57,63.476919
-91.793785,23,63.591376
-178.72743,19,63.733721
-279.7681,21,63.769962
-303.64963,42,63.838315
-300.27588,37,64.13945
-297.7493,57,64.186673
-328.41187,73,64.238304
-191.95088,7,64.262992
-143.23257,8,64.376137
-175.93442,59,64.429005
-205.12398,6,64.458549
-112.25962,14,64.600337
-278.9658,68,64.695926
-457.911,74,64.905151
-461.2871,25,64.93354
-270.10666,70,64.93354
-532.47894,100,64.970227
-84.18717,24,65.08907
-261.16083,60,65.168164
-178.88974,31,65.266537
-1098.0453,74,65.307858
-131.99513,22,65.346213
-134.24586,9,65.38319
-127.51196,20,65.41313
-199.08646,50,65.508547
-106.856064,15,65.508547
-122.545044,16,65.562307
-213.61185,67,65.674095
-148.86328,25,65.674095
-187.68231,37,65.735825
-117.696014,19,65.735825
-149.23943,24,65.803736
-106.5429,13,65.850847
-238.7217,6,65.890714
-115.74926,32,65.940278
-555.6336,98,65.967022
-409.61853,96,66.023061
-176.3465,7,66.056649
-196.44635,30,66.117781
-116.72744,15,66.200281
-131.81668,39,66.200281
-182.68048,30,66.200281
-125.488716,18,66.246095
-270.48456,41,66.307307
-234.93361,39,66.356277
-136.42622,17,66.398436
-154.0502,9,66.398436
-251.47986,29,66.443825
-362.50232,35,66.486395
-142.95564,15,66.509552
-294.36447,48,66.529596
-94.26454,25,66.559313
-186.4512,7,66.559313
-292.29172,87,66.582434
-218.45755,6,66.599439
-402.3501,37,66.677376
-289.4915,63,66.706743
-152.23653,8,66.77232
-220.31456,27,66.800225
-99.499954,30,66.820242
-225.52776,37,66.850067
-86.128044,21,66.863717
-202.09416,44,66.879934
-153.7895,41,66.899499
-145.6739,15,66.936761
-146.33826,9,66.992518
-90.061356,21,67.037581
-255.33435,66,67.037581
-126.053696,21,67.094906
-77.174805,20,67.095442
-152.26031,15,67.120827
-203.03157,7,67.120827
-145.07895,11,67.182947
-128.00476,15,67.265039
-356.98264,46,67.297873
-193.06824,7,67.317699
-215.32072,26,67.317699
-135.43689,27,67.359736
-382.3184,24,67.393166
-245.95328,53,67.462394
-149.7367,12,67.516829
-153.94525,29,67.676731
-406.44965,53,67.867812
-127.52272,42,67.986724
-118.08433,20,68.152259
-103.461105,41,68.217445
-163.56477,25,68.305223
-291.93723,10,68.368523
-164.29234,14,68.368523
-347.62064,42,68.411134
-739.8807,87,68.514105
-91.62554,20,68.552451
-242.48302,89,68.634998
-155.32773,21,68.688045
-115.76213,22,68.727378
-91.51128,18,68.728359
-293.18887,83,68.793184
-143.39763,11,68.862664
-97.017,21,68.903101
-176.29076,7,68.94269
-225.78937,35,69.056553
-231.84052,29,69.081476
-553.1902,124,69.120188
-202.28404,30,69.255393
-234.17741,53,69.280284
-137.75835,27,69.348131
-421.37534,59,69.416046
-194.66255,38,69.514618
-315.15567,26,69.576863
-457.42468,70,69.596771
-356.44156,69,69.652246
-186.29822,25,69.706232
-116.906944,21,69.976348
-125.40499,17,70.057312
-303.79135,36,70.251216
-470.8689,23,70.323097
-403.80798,84,70.433121
-109.06843,17,70.508411
-387.0129,72,70.680798
-199.96886,7,70.854982
-198.95238,32,71.058066
-131.93257,34,71.15506
-175.2945,28,71.230561
-242.38754,89,71.231553
-256.06122,68,71.32824
-234.81602,5,71.443705
-203.45581,7,71.517408
-99.758965,14,71.677829
-236.80399,45,71.858707
-122.11791,10,71.93412
-136.50763,17,72.104866
-223.69418,8,72.193376
-411.0265,70,72.367885
-162.2221,20,72.448078
-161.23047,18,72.596933
-213.46118,8,72.743082
-164.46295,15,72.938019
-323.09933,47,73.072327
-185.79776,26,73.158718
-135.75818,15,73.293219
-258.3524,70,73.453448
-164.92659,8,73.531787
-133.0381,25,73.72944
-112.06421,19,74.145228
-221.92116,20,74.239658
-139.00073,17,74.239658
-464.72293,38,74.407344
-185.9377,6,74.470849
-277.9223,11,74.58092
-159.98004,37,74.729859
-960.9717,91,74.821368
-295.8272,82,75.123246
-122.203804,29,75.46735
-259.4381,40,75.546648
-564.62885,80,75.753275
-323.57114,58,75.926104
-305.35605,55,76.048173
-137.94917,9,76.131154
-189.62384,53,76.217703
-221.02042,7,76.335979
-281.82767,31,76.588499
-136.14561,11,76.73003
-458.59222,15,77.133255
-127.47166,36,77.237947
-356.14926,69,77.315034
-199.96732,6,77.466182
-187.93489,7,77.470876
-160.07085,41,77.601606
-223.89882,6,77.706356
-312.57062,66,77.809437
-148.82372,8,78.041322
-116.15876,17,78.119337
-301.50482,50,78.341831
-295.07556,73,78.504115
-126.12668,9,78.661425
-142.08113,10,78.804674
-153.28352,36,78.90445
-535.5765,135,78.993308
-345.03336,6,79.139437
-367.83102,29,79.139437
-142.00185,11,79.139437
-104.555984,14,79.4338
-155.66267,16,79.575257
-232.61922,6,79.645437
-217.58356,69,79.74836
-111.01881,26,79.934134
-237.77596,34,80.162891
-98.42234,20,80.262933
-455.86893,79,80.371248
-124.06015,25,80.425091
-163.36868,8,80.516424
-157.82657,9,80.699351
-188.55211,9,80.772171
-391.58975,82,80.832534
-333.88348,59,80.888151
-173.1669,19,80.991575
-110.60509,17,81.194805
-143.39212,23,81.259979
-382.6734,44,81.380848
-116.97192,12,81.467104
-283.8149,25,81.528894
-171.3795,15,81.727059
-261.11853,65,81.838537
-328.02798,42,81.838537
-327.61414,78,81.958848
-175.6968,22,82.073988
-117.361206,32,82.148777
-271.14328,31,82.219603
-139.79207,10,82.310364
-314.18927,49,82.386199
-362.3118,11,82.453205
-318.6031,39,82.505136
-218.69763,51,82.574142
-180.54155,60,82.592568
-166.84482,34,82.623314
-170.78354,23,82.704018
-171.97513,28,82.729605
-88.51048,22,82.762534
-344.4135,31,82.915073
-343.20148,33,82.915073
-392.5397,41,82.983333
-437.21365,54,83.037049
-172.60327,12,83.066125
-187.42513,19,83.164675
-1077.708,141,83.2099
-107.77684,11,83.247774
-320.53006,47,83.30328
-152.51964,12,83.30328
-238.51216,47,83.332216
-204.37672,10,83.406517
-252.06282,53,83.428169
-95.971016,14,83.482179
-309.28152,6,83.538315
-159.74197,33,83.538315
-325.58002,25,83.610162
-274.42264,13,83.681508
-176.02217,35,83.708143
-292.73676,20,83.788986
-156.35356,36,90.205244
-101.579765,27,90.205244
-131.4487,12,90.240856
-240.60358,45,90.240856
-216.22993,6,90.270426
-152.76785,7,90.289708
-191.12057,33,90.313142
-167.84761,20,90.394752
-152.73509,31,90.394752
-166.66989,27,90.423013
-117.53219,22,90.423013
-81.43563,27,90.484125
-154.23967,28,90.520506
-194.44873,25,90.682685
-209.74316,60,90.754564
-380.2653,45,90.785829
-188.0976,91,90.839838
-403.00403,53,90.868954
-240.52666,56,90.908958
-171.48953,45,90.934835
-190.01361,18,90.968212
-243.34535,18,91.125432
-150.56589,35,91.166066
-136.18376,20,91.182517
-108.943146,39,91.300674
-146.71327,35,91.300674
-147.87157,48,91.353097
-458.89102,107,91.40477
-129.27963,28,91.424016
-315.11575,11,91.508401
-98.81055,32,91.572798
-266.23325,52,91.599087
-202.6933,32,91.866931
-162.34862,82,91.898365
-394.9402,76,91.982454
-295.0004,87,92.025894
-348.8474,69,92.088519
-227.84148,59,92.088519
-399.5268,84,92.122372
-113.29616,19,92.154829
-972.48663,166,92.195024
-178.75836,35,92.28475
-272.6551,41,92.348918
-121.997284,16,92.38134
-86.83137,32,92.407181
-253.57805,49,92.429747
-398.38608,79,92.448815
-266.45322,51,92.512431
-180.34755,11,92.554824
-433.15506,86,92.586765
-119.75951,23,92.732374
-296.44077,74,92.788811
-207.87538,39,92.830606
-125.758415,37,92.915765
-122.371056,40,92.942107
-233.1316,56,92.994741
-108.346886,14,93.127851
-193.51646,32,93.128878
-175.68983,19,93.175108
-357.58307,78,93.220414
-360.30588,82,93.306012
-123.67597,32,93.398958
-243.1915,61,93.4422
-244.9388,30,93.539621
-144.2423,9,93.539621
-131.07903,39,93.60325
-118.29532,10,93.650852
-201.94301,81,93.741452
-83.253365,21,93.823269
-89.88397,31,93.88315
-389.4269,58,93.924965
-117.249886,10,94.040834
-300.87692,78,94.080992
-146.19513,40,94.125744
-112.86119,38,94.216918
-141.75119,34,94.354146
-578.6693,76,94.469578
-173.2922,15,94.493975
-237.64316,71,94.560699
-229.866,39,94.586827
-368.9526,62,94.657216
-247.37888,67,94.679875
-675.1611,125,94.680882
-907.2722,149,94.702979
-99.525085,14,94.853002
-139.61339,18,94.905035
-78.94848,39,95.187536
-299.99588,44,95.325771
-122.18696,18,95.539545
-78.75608,26,95.67966
-263.78195,43,95.746404
-232.18977,65,95.822727
-240.95123,88,95.897457
-310.45624,88,95.950792
-200.30533,26,96.173007
-215.07335,86,96.234853
-255.27097,74,96.369286
-121.62634,22,96.489501
-180.26471,41,96.73015
-214.76616,32,96.73015
-174.70102,20,96.840802
-117.251045,45,96.943096
-283.86862,69,97.100285
-155.2623,25,97.230246
-106.22154,42,97.284082
-152.36958,38,97.384112
-99.66638,29,97.667392
-62.105064,20,97.896195
-295.53973,40,97.896195
-278.31445,14,98.392593
-261.2543,54,98.452826
-144.69173,19,98.479458
-320.45026,71,98.639784
-238.07904,42,98.721218
-154.72562,8,98.721218
-163.0966,49,98.850986
-227.11438,8,99.037475
-150.92691,18,99.122876
-110.08739,30,99.450914
-190.00082,25,99.682931
-124.28794,20,99.803314
-169.11617,60,99.929067
-315.98044,38,100.044215
-749.296,145,100.290081
-134.6151,35,100.407723
-208.66672,66,100.482535
-167.0314,39,100.51718
-528.2594,89,100.650666
-405.16693,88,100.775165
-306.93774,83,100.930211
-95.35745,22,101.050008
-264.39697,96,101.44683
-112.568825,45,101.44683
-261.96204,59,101.44683
-350.30807,56,101.596972
-147.66579,11,101.596972
-80.1772,18,101.596972
-297.44144,52,101.797306
-104.90558,18,102.44052
-87.17257,21,102.515829
-184.32191,28,102.688848
-117.74187,41,102.925274
-264.4845,43,102.925274
-263.2681,52,102.99064
-118.48664,27,103.044843
-210.40744,6,103.11524
-97.697105,12,103.187881
-370.6976,45,103.348837
-294.53973,70,103.484888
-155.54538,25,103.516125
-132.03651,24,103.747765
-434.4242,87,103.984159
-146.34045,15,104.050189
-102.91461,50,104.161169
-114.619835,15,104.246992
-92.615204,25,104.381633
-128.64581,14,104.548173
-149.16002,46,104.668019
-218.187,31,104.839622
-117.718575,24,104.913317
-143.21342,96,104.913317
-153.76984,31,104.959987
-130.05635,16,105.066869
-109.58019,42,105.147506
-346.59454,86,105.277004
-124.87187,10,105.278002
-105.17456,13,105.335875
-181.0951,16,105.488603
-260.707,18,105.629637
-114.54797,25,105.717505
-329.98456,63,105.919306
-275.6011,46,105.984338
-127.70904,42,106.132944
-142.91458,15,106.321012
-356.8666,47,106.520884
-204.16959,79,106.84308
-287.5246,71,107.371167
-166.00407,36,107.508993
-175.15244,56,107.584094
-707.5366,111,107.621133
-273.5818,52,107.783063
-414.75143,34,107.892375
-270.30313,73,107.969407
-367.16528,90,108.128299
-105.69882,21,108.244011
-104.87917,24,125.833096
-223.31595,34,125.924864
-95.4889,33,126.05512
-178.45457,31,126.163109
-96.97056,27,126.242172
-116.83798,51,126.312437
-245.68533,52,126.435053
-131.17441,22,126.527505
-101.35479,23,126.609601
-140.88475,43,126.6597
-174.85028,35,126.81005
-82.90655,25,127.05802
-113.35199,20,127.155337
-143.49014,33,127.250933
-127.375046,17,127.334703
-165.57857,32,127.497084
-77.34492,24,127.60455
-129.54074,27,127.60455
-96.43844,22,127.683306
-91.30099,41,127.773088
-165.52394,10,127.814755
-169.82768,51,128.205085
-247.76094,81,128.275532
-144.14943,25,128.342993
-85.152855,39,128.516096
-142.60135,39,128.622166
-146.91014,59,128.738352
-84.04917,29,128.780617
-113.11337,29,128.833017
-111.15102,25,128.903017
-108.13234,30,129.06296
-215.12503,97,129.228644
-377.63318,108,129.228644
-164.4965,32,129.28276
-142.5069,33,129.359718
-152.24426,43,129.414947
-124.044136,16,129.477303
-135.82076,51,129.514994
-111.70948,31,129.514994
-112.34979,14,129.604734
-435.5543,97,129.696354
-98.8876,24,129.778575
-100.14619,21,129.832769
-153.82875,44,129.869152
-127.79687,50,129.934788
-199.00177,45,129.99933
-110.365,12,129.99933
-151.43735,34,130.144397
-414.27707,68,130.336892
-82.5918,43,130.404309
-250.15262,37,130.448788
-334.53397,83,130.609134
-191.42332,54,130.665549
-138.23772,48,130.735678
-155.93362,34,130.751366
-263.37292,56,130.82489
-146.03079,11,130.934865
-124.87005,11,130.995479
-108.07451,22,131.044338
-239.28691,33,131.118181
-108.625275,19,131.17617
-111.78716,28,131.278746
-197.28493,42,131.312943
-128.10014,13,131.375392
-99.06584,22,131.412952
-96.52496,35,131.539427
-130.3232,22,131.700926
-189.64891,42,131.77868
-153.3828,29,131.828396
-168.17352,20,131.869472
-255.15717,68,131.989162
-148.51633,45,132.027581
-136.77232,21,132.102412
-120.535255,21,132.152893
-421.57477,58,132.192937
-188.18816,33,132.233076
-350.7814,90,132.364837
-158.12442,38,132.494788
-127.77222,14,132.572261
-157.31534,39,132.637193
-86.615204,45,132.732765
-339.804,56,132.769001
-165.77432,71,132.814677
-174.23584,48,132.854549
-231.9498,46,132.854549
-92.963295,40,133.004862
-236.1815,6,133.094596
-94.10788,23,133.148669
-123.05619,44,133.23686
-284.8301,33,133.310231
-154.17897,24,133.443099
-109.37613,52,133.505558
-212.75642,64,133.607484
-283.42432,87,133.682742
-126.45792,46,133.792861
-95.25026,38,133.882882
-107.945404,35,133.924962
-169.41931,95,134.005363
-164.1433,35,134.074512
-144.24019,36,134.211193
-191.53062,45,134.243809
-245.6489,80,134.282914
-222.58961,35,134.363187
-344.45575,97,134.402304
-107.07858,35,134.402843
-114.043724,12,134.514524
-180.93176,43,134.557362
-136.4582,24,134.596155
-121.13175,42,134.644805
-92.207214,27,134.685346
-92.57731,23,134.753197
-102.642296,26,134.892995
-170.55461,35,134.942815
-158.95932,60,135.06309
-432.43628,70,135.117509
-139.73094,47,135.143882
-178.52797,15,135.254016
-224.51192,81,135.42644
-241.77101,82,135.484512
-223.08784,58,135.484512
-141.5971,9,135.55583
-115.41091,19,135.605029
-201.18422,59,135.684594
-374.96924,58,135.684594
-151.82643,49,135.71451
-569.9733,84,135.784059
-326.73553,109,135.812886
-94.66554,35,135.854338
-157.49641,29,135.89638
-244.4264,33,136.042771
-90.17577,34,136.042771
-171.67685,49,136.148264
-245.68738,62,136.203174
-218.65573,43,136.203174
-247.53294,59,136.332953
-304.30487,64,136.365653
-170.08833,40,136.39279
-241.56824,33,136.47215
-239.43059,53,136.521373
-223.44551,43,136.59585
-136.41399,14,136.645139
-83.68984,30,136.679028
-131.86667,32,136.826397
-185.55464,44,136.87118
-128.81064,16,136.896405
-136.01358,65,137.084508
-126.322975,27,137.156904
-75.862816,28,137.156904
-126.9919,47,137.20606
-352.07004,133,137.233146
-172.66861,53,137.233146
-289.48758,107,137.323001
-98.61238,15,137.355442
-96.91316,25,137.419043
-178.92642,14,137.460763
-222.78922,28,137.513085
-260.46155,70,137.572804
-119.539604,44,137.624454
-155.50757,52,137.659811
-139.71873,36,137.784311
-140.20251,40,137.784311
-161.7825,20,137.817822
-123.1961,65,137.851303
-155.32164,11,137.916584
-175.24416,64,137.968749
-170.37045,21,138.003082
-257.38992,57,138.050656
-170.38455,47,138.086829
-99.13486,17,138.18581
-216.41057,72,138.254232
-144.35146,59,138.355206
-119.47653,35,138.404154
-234.33101,52,138.447322
-161.76274,42,138.482831
-129.19894,30,138.522796
-116.92112,32,138.605055
-124.489975,16,138.643533
-165.09247,66,138.68405
-326.2874,88,138.750783
-156.81131,35,138.824233
-176.27902,20,138.904689
-116.01701,35,138.961141
-160.79788,31,138.961141
-274.85065,64,139.033007
-99.43165,23,139.104207
-145.91873,20,139.132746
-239.83842,68,139.163091
-144.34741,41,139.215106
-157.7729,9,139.257211
-307.99796,67,139.257211
-179.74962,87,139.28428
-125.04504,22,139.312937
-142.30585,9,139.37423
-134.61153,31,139.464343
-159.8803,25,139.492137
-106.51476,16,139.530188
-115.06027,31,144.822877
-122.006516,47,144.874336
-104.58388,17,144.915615
-101.58459,18,144.965426
-118.65201,11,145.047672
-193.99112,79,145.102605
-129.98354,28,145.154701
-132.42497,57,145.214873
-129.40247,56,145.214873
-108.570114,18,145.359651
-91.92979,35,145.47452
-185.44617,57,145.532929
-123.8978,54,145.584839
-120.54654,42,145.647851
-133.60274,62,145.647851
-205.4398,61,145.737581
-108.3215,24,145.774305
-95.078285,33,145.81293
-92.82205,24,145.895463
-71.45753,32,145.974397
-198.77608,78,146.044651
-88.13143,24,146.044651
-326.16238,69,146.094543
-88.221565,29,146.142979
-97.6586,17,146.217697
-139.08954,39,146.217697
-160.33386,13,146.276191
-102.34457,22,146.488725
-345.9032,90,146.634228
-102.51468,40,146.688603
-112.69991,53,146.7953
-257.43872,68,146.825788
-101.06185,52,146.858252
-325.96854,100,146.993151
-192.75189,91,147.0382
-205.59074,63,147.078696
-125.04679,55,147.207343
-151.85844,43,147.259744
-263.97284,53,147.359486
-88.482414,32,147.39958
-316.96307,65,147.484534
-110.685005,27,147.541659
-139.13824,48,147.583042
-86.10586,28,147.624629
-177.79869,96,147.690907
-122.45933,34,147.83284
-106.78822,14,147.864839
-83.9094,24,147.912213
-208.99483,71,147.945701
-95.58627,27,148.003168
-120.27535,42,148.045205
-154.59296,15,148.095255
-161.82542,54,148.185617
-141.54257,29,148.235814
-63.00242,33,148.309956
-99.29643,24,148.309956
-161.09924,28,148.309956
-127.45731,48,148.432772
-360.1657,85,148.553095
-101.1041,28,148.617702
-108.859474,40,148.674541
-98.15945,25,148.708039
-181.68701,49,148.764049
-163.03381,70,148.802959
-154.75307,47,148.862575
-116.8098,48,148.889419
-78.719185,23,148.965002
-97.36978,15,149.029147
-100.716415,28,149.093934
-134.94011,28,149.160942
-148.56015,54,149.218993
-164.64955,66,149.292865
-95.32738,55,149.334642
-102.893936,38,149.39465
-81.04698,34,149.434848
-133.33932,17,149.500815
-172.29051,52,149.52685
-57.30835,35,149.552963
-69.14529,21,149.641226
-121.40616,22,149.674507
-222.91718,92,149.715341
-62.19234,22,149.755694
-100.78421,29,149.815248
-124.555,50,149.885743
-189.71783,70,149.969619
-132.3578,26,150.014451
-96.843506,49,150.139703
-178.42802,45,150.302872
-194.98558,72,150.412918
-166.10101,34,150.482908
-213.35843,95,150.525158
-127.20074,55,150.563037
-295.68472,84,150.668314
-218.01959,98,150.743665
-157.19572,46,150.803049
-80.777916,33,150.882078
-85.73207,43,150.90474
-99.849594,41,150.992864
-215.12471,107,151.116417
-149.36827,22,151.15426
-61.23445,28,151.184582
-333.84995,70,151.263272
-75.76958,35,151.336263
-94.707214,46,151.365931
-116.1337,34,151.46007
-91.628044,41,151.516222
-114.63853,20,151.542725
-88.8795,27,151.60638
-134.94785,54,151.655564
-292.661,90,151.687702
-167.55453,103,151.749978
-195.25087,62,151.828657
-190.42606,39,151.892791
-79.95081,26,151.933002
-106.33613,48,151.98452
-121.461296,58,152.03326
-109.21566,24,152.093418
-95.59289,49,152.122998
-116.18091,47,152.205988
-103.70504,18,152.272921
-82.356636,69,152.343127
-58.497692,37,152.369306
-98.39182,34,152.404609
-117.06551,55,152.484325
-184.04965,37,152.484325
-122.02075,16,152.596848
-215.71552,69,152.614234
-112.9956,39,152.704239
-101.33476,51,152.745718
-108.82233,30,152.932723
-165.80952,49,153.00584
-174.42729,94,153.044124
-91.96491,37,153.074205
-194.58354,80,153.112849
-174.46013,84,153.226339
-196.32434,96,153.282249
-222.1309,82,153.394748
-85.23626,38,153.513252
-79.644424,26,153.565114
-81.13938,54,153.565114
-84.96614,52,153.642216
-105.583565,27,153.71725
-76.54162,19,153.757019
-190.08813,23,153.886362
-167.42656,75,153.962351
-163.05266,70,153.962937
-84.64522,30,154.053142
-173.43936,47,154.139462
-180.78307,77,154.174222
-110.13026,28,154.253047
-84.19684,21,154.292794
