#{"t_start": 1761653778.1964905, "env_id": "None"}
r,l,t
-3277.8206,75,50.982861
-8423.003,108,51.019443
-19.604477,56,51.084265
-9552.655,178,52.563766
-312.37466,63,52.603924
-7423.2197,305,52.738726
-4872.77,538,52.884155
-4327.9683,302,52.884155
-21029.613,193,52.960421
-215.0752,36,52.979726
-12218.899,376,53.058485
-5043.78,103,53.126574
-2526.9045,285,53.148363
-5278.081,193,53.161062
-122.461334,42,53.17588
-4133.6743,81,53.194273
-894.8954,42,53.271724
-3434.923,48,53.290288
-5034.258,420,53.327136
-7639.8354,63,53.421633
-4342.3027,117,53.44904
-974.6135,136,53.497161
-165.51604,47,53.550423
-995.53076,49,53.610508
-2396.2463,186,53.651819
-2043.0001,135,53.651819
-7324.7485,281,53.680998
-8252.343,166,53.719878
-1534.0669,47,53.752843
-2277.4583,73,53.873595
-1284.3567,57,53.987773
-7690.1016,748,54.06107
-2048.6418,168,54.102412
-706.4331,56,54.130638
-8099.774,246,54.217894
-28.328447,53,54.246474
-4148.118,49,54.267156
-385.42938,79,61.377684
-2201.5232,39,61.455898
-3096.1897,133,61.490892
-7354.4175,404,61.572959
-1283.407,31,61.60635
-4856.8,43,61.639337
-11899.795,411,61.688874
-7232.4985,480,61.766906
-397.84247,61,63.916387
-1700.0728,88,63.916387
-2583.8416,93,63.927673
-7854.797,46,64.013775
-278.91397,50,64.034816
-1220.8112,40,64.104403
-1518.7297,201,64.17291
-9083.565,471,64.236974
-11999.543,397,64.249485
-1592.7954,146,64.347157
-4109.8506,405,64.656048
-2556.9368,333,64.71267
-3735.406,249,64.795747
-170.00604,75,64.829252
-76.974304,54,64.852316
-3942.8752,328,64.910571
-48.94079,41,64.943506
-1080.447,38,64.965548
-392.83746,42,65.029838
-17806.861,1066,65.101848
-702.94446,41,65.15593
-194.3507,38,65.231981
-5208.08,173,65.275715
-759.5032,47,65.290676
-9207.996,411,65.336184
-410.57895,31,65.370939
-352.8905,29,65.439699
-1447.4845,185,65.458723
-868.34753,44,65.539153
-6808.505,473,65.591135
-14501.517,550,65.661536
-628.4479,44,65.698106
-3205.2222,310,65.753459
-3159.7014,37,65.769508
-789.5991,31,65.832665
-7556.6064,57,65.893647
-3885.2625,37,65.920005
-823.0165,44,66.027147
-844.8904,39,66.04972
-1026.1661,287,66.075064
-5585.859,331,66.108566
-166.78345,38,66.197489
-1144.6292,206,66.256952
-1701.5543,73,66.272474
-5579.2964,318,66.299829
-7189.2583,479,67.916301
-3298.6235,143,68.004305
-99.21124,50,68.101354
-6222.1,309,68.177853
-2716.8555,324,68.213502
-555.95374,66,68.259855
-2499.0413,320,68.335413
-2841.573,298,68.365049
-6608.126,124,68.479765
-267.90396,85,68.554757
-3434.936,143,68.59041
-1636.8147,37,68.650545
-11269.739,725,68.707773
-4431.1855,361,68.745194
-4651.385,43,68.768727
-5099.523,473,68.78675
-125.82503,125,68.81571
-1899.1205,23,68.878784
-470.69077,46,68.901853
-50.431805,63,68.921886
-1711.2938,297,69.071985
-12197.682,102,69.130058
-1426.8333,182,69.209034
-1237.672,83,69.306023
-5090.8804,155,69.398578
-74.1102,56,69.431897
-455.1779,123,69.477214
-3897.2168,276,69.504779
-4355.214,286,69.551416
-60.81502,46,69.571552
-1565.1936,32,69.612139
-2309.6914,116,69.704922
-5611.744,87,69.775764
-7433.3623,656,69.775764
-760.2289,62,69.837032
-4404.192,513,69.951729
-174.55782,64,70.07396
-11822.674,287,70.115422
-8509.819,660,70.132591
-360.99805,31,70.196828
-344.61368,37,70.220855
-947.1695,29,70.28174
-4318.571,102,71.861508
-4293.915,355,71.883643
-337.80045,42,71.908948
-121.554306,76,71.943804
-5337.054,382,71.960636
-1722.3141,28,71.982553
-3862.3064,36,72.024744
-525.19617,41,72.074353
-9477.317,43,72.074353
-3350.0774,299,72.09615
-174.6199,42,72.172223
-2231.7004,379,72.209467
-1792.1057,23,72.267336
-2673.378,168,72.308523
-7454.3774,189,72.414041
-2353.7922,182,72.440115
-3271.766,112,72.503637
-108.96993,66,72.637687
-2388.3806,110,72.662719
-1693.9681,227,72.697366
-4312.652,278,72.718296
-256.38168,62,72.8338
-9183.301,668,72.875661
-6038.6074,104,72.949522
-750.96985,37,73.029294
-4244.642,359,73.110415
-621.57355,32,73.178535
-172.80557,240,73.221432
-1783.0662,247,73.239016
-160.20096,35,73.283464
-1229.2275,39,73.32897
-3234.7493,94,73.421567
-5588.9985,493,73.525206
-6721.5073,658,73.546857
-3679.97,168,73.630036
-1267.7316,63,73.698051
-1076.3942,38,73.744614
-4979.6353,425,73.812106
-4400.0527,421,73.838759
-131.8962,39,73.914139
-7069.322,402,73.968932
-337.93332,38,74.013619
-2789.1006,275,74.092399
-56.642914,45,74.123736
-3860.9497,341,74.146306
-204.32454,78,75.844743
-6280.153,152,75.983882
-2798.8235,333,76.057843
-817.647,42,76.145462
-2022.9536,238,76.193665
-8327.325,468,76.2077
-5912.918,410,76.225709
-83.81204,50,76.29213
-1698.3743,31,76.309618
-4303.927,394,76.341208
-186.01074,56,76.40294
-70.51652,44,76.478145
-96.36148,46,76.501093
-141.40839,47,76.556414
-1834.7999,29,76.585289
-1704.8624,40,76.676632
-6443.5137,123,76.676632
-3121.461,309,76.735673
-357.07587,55,76.788642
-183.18259,78,76.862099
-4812.919,496,76.891075
-5111.0923,78,76.92588
-1910.5886,318,76.974834
-5425.851,216,77.255033
-3126.7234,277,77.319469
-1874.26,246,77.38378
-1715.8439,254,77.449857
-35.86876,45,77.495915
-862.7877,30,77.527342
-5268.7407,344,77.544589
-7015.0757,40,77.612299
-2597.8196,299,77.633693
