#{"t_start": 1761237825.3337212, "env_id": "None"}
r,l,t
132.88837,136,1636.439117
117.4166,124,1637.124135
114.53252,124,1637.147749
112.53071,118,1637.80951
156.83437,167,1638.076112
80.043816,93,1638.359176
80.159515,90,1638.624854
107.17147,111,1639.048815
107.990845,127,1642.86827
74.88381,79,1642.990815
84.00783,92,1643.506278
157.28098,175,1643.88262
71.54004,79,1644.009775
93.8364,100,1644.491513
99.9042,110,1644.669817
74.681274,80,1644.981889
62.343334,69,1645.068773
56.41084,61,1645.347935
85.53688,96,1645.649846
80.484116,87,1649.568491
137.85854,143,1649.61671
128.42348,134,1650.359486
142.42491,152,1650.42224
85.47275,92,1650.950511
175.10597,190,1651.447373
214.5348,226,1656.198203
449.85223,467,1657.05748
74.76728,79,1657.515334
231.76936,254,1657.646697
93.18558,98,1658.091224
115.65103,122,1658.352104
121.353386,132,1662.2824
133.42816,138,1663.051973
203.23442,229,1663.090924
136.90154,140,1663.876233
139.5107,144,1663.933969
203.1886,218,1668.550594
93.09231,98,1669.078812
1145.7488,1174,1680.453614
950.1609,962,1680.995461
161.7932,168,1681.388614
227.16107,233,1682.729621
142.89285,157,1687.272466
484.85623,498,1687.489783
241.57417,267,1688.791906
112.50982,123,1689.482968
336.54358,364,1689.554027
1499.441,1500,1709.406971
1499.8369,1500,1709.480348
1499.9504,1500,1728.57493
1499.8794,1500,1728.655598
822.7573,842,1740.035655
929.9627,936,1740.622954
121.57391,127,1740.764899
128.9349,135,1741.574244
244.50075,252,1746.385456
134.75432,140,1747.168308
582.1649,595,1747.445216
122.61318,126,1748.131995
863.38934,874,1776.2038
429.50705,442,1783.225364
95.74519,102,1783.855124
1281.9377,1293,1784.180552
171.51682,178,1785.021744
149.02573,157,1785.231645
137.23264,142,1789.989579
175.00105,179,1790.997219
145.29895,153,1791.864173
244.50717,256,1796.762475
229.72179,244,1798.02228
1494.2749,1500,1804.053308
1495.2897,1500,1816.874172
379.4156,389,1823.209812
1489.0164,1500,1823.909295
155.0239,163,1824.230957
105.37212,109,1824.886527
1499.627,1500,1844.147933
1492.3735,1500,1845.142197
1499.9468,1500,1864.747535
1499.3912,1500,1865.698497
1499.1747,1500,1883.339855
1499.6051,1500,1884.312775
233.46434,241,1884.789377
156.07037,160,1888.876218
1482.8845,1500,1937.493156
1499.814,1500,1938.239858
549.8727,557,1948.764241
181.71461,193,1949.827945
873.99756,878,1950.130708
80.16876,87,1950.353898
121.532555,125,1950.864704
128.45483,135,1951.141548
82.93905,89,1951.460733
143.0445,147,1956.209901
236.59067,253,1956.590029
168.85231,176,1957.596096
282.903,293,1957.868526
70.730804,81,1958.041615
151.0451,159,1962.303229
137.47517,142,1962.396048
136.62296,140,1963.111351
191.10448,196,1963.509653
196.29521,208,1964.309718
158.95732,167,1964.473439
111.50288,119,1968.428589
118.82932,126,1968.62834
142.98988,149,1969.274915
280.49036,286,1970.217848
88.74685,100,1970.814678
130.52434,139,1975.105797
411.5751,423,1975.190842
271.49588,279,1976.65606
367.6896,384,1977.34371
154.95963,159,1977.587898
164.43619,169,1982.020535
253.48381,260,1983.484883
122.53823,126,1987.613502
550.63153,570,1994.371486
149.21739,163,1995.259935
85.64676,95,1995.757532
1493.6769,1500,1996.195352
214.46123,220,2000.87265
634.2408,645,2008.604668
76.86866,82,2009.464717
54.622227,61,2009.884102
152.47575,164,2014.547662
125.65629,136,2015.294859
1495.9569,1500,2015.947234
128.21439,132,2016.067767
173.14526,180,2016.997311
125.15247,132,2021.129685
302.73346,316,2021.2409
129.64876,140,2022.035071
152.04657,168,2022.095454
131.8306,140,2022.846243
133.5571,138,2022.893689
109.72862,113,2026.953682
148.10422,156,2027.17567
155.08034,164,2027.878233
200.47343,219,2028.390322
138.92377,148,2028.703381
115.36763,124,2029.107775
93.03015,97,2029.280995
291.83264,296,2034.192378
354.08554,368,2034.749321
189.91536,204,2035.395907
179.97083,196,2035.919695
1482.4653,1500,2053.938404
1498.6711,1500,2054.492189
206.58693,214,2059.130058
1488.7258,1500,2075.05793
226.27086,234,2080.053308
1490.8339,1500,2080.522724
1496.4316,1500,2095.37028
1499.2821,1500,2099.492843
133.15523,145,2100.300486
1494.3096,1500,2115.589324
1465.9329,1500,2120.652308
365.58676,376,2126.65717
650.69366,675,2127.16482
288.94144,295,2128.524752
300.35117,306,2129.144156
323.77698,331,2134.31645
252.7,262,2134.507766
75.2765,88,2134.971211
241.04764,248,2136.59119
365.42435,382,2140.796509
787.3126,807,2149.52776
1048.0033,1062,2154.447242
201.55702,209,2154.58903
262.15103,266,2156.015264
279.40558,284,2161.090008
1482.4584,1500,2173.567918
431.37912,445,2176.566169
1495.9536,1500,2180.441437
